address,count,first,last,perc,cumulative,cumulative_perc,label
0xdccd0639e8bae6928fef3c0369f73f3afe510742,1,6916336,6916336,0,14569314,100,
0xdafc9b67bc50308ec86564cda54ab11a4875881a,1,6919788,6919788,0,14569315,100,
0x0542fdc3dbcaf21f67dfe34bf62af55464192a8a,1,6920289,6920289,0,14569316,100,
0x99461deef17bec94ecc5407a2feb40406fa785a0,1,6923281,6923281,0,14569317,100,
0x4db29c70f910d620987f791a91a7c8ba053aaf1f,1,6924556,6924556,0,14569318,100,
0xca7216c8403b1f2404b2cce3bb6b82471ea31666,1,6925018,6925018,0,14569319,100,
0xe692de7a4f150d7624a684614698eeb60a747eac,1,6927662,6927662,0,14569320,100,
0x74347da2bf30a5e666483c5dc76478b67e1715f3,1,6928171,6928171,0,14569321,100,
0x8e0d589dc4fa9ff10db2cc3e833995326444a856,1,6930038,6930038,0,14569322,100,
0xb5bd53c66435fad2bc2bdbc141e80364dbcb2a09,1,6931820,6931820,0,14569323,100,
0x8bc3021dd835fc8648e2c71097a8b0022312f386,1,6932050,6932050,0,14569324,100,
0x4b11dbdd54e388e4908f2a8f79a988207a5d9d03,1,6932122,6932122,0,14569325,100,
0x275a8b1ca4d85709359eab28601d5ae15508831f,1,6932764,6932764,0,14569326,100,
0xede12386754b60aff5e85172fba5a44f3e460e77,1,6933621,6933621,0,14569327,100,
0x17b269604bb3a67acde9036e075f1093026fab00,1,6943507,6943507,0,14569328,100,
0xcc0d90ddc453b3a9d32bc1b461010d38ef6ac6ae,1,6956485,6956485,0,14569329,100,
0xa4fccf27451574984d4dbce3dbd107732bccb28c,1,6956679,6956679,0,14569330,100,
0x1eb81ba85919af63175ad5ccce6dd70dbb7da2de,1,6966872,6966872,0,14569331,100,
0xe8cd6b50bb78d5fc4321999b1d3141d4fd67aea2,1,6967160,6967160,0,14569332,100,
0xb81171caec83d2d1500167a94716d517f8d0e1b9,1,6969931,6969931,0,14569333,100,
0x24a6c49a2ec37bcabccf588ac6a74a293a2435b6,1,6970564,6970564,0,14569334,100,
0xcd729118d173e13de99c303933ba0f00909201fb,1,6975758,6975758,0,14569335,100,
0x237b9bff692facd9306c69de3830e4620e0a864a,1,6983497,6983497,0,14569336,100,
0xba8b41591729a69be5f8300435ada71096d11fa8,1,7002179,7002179,0,14569337,100,
0x5ace2a3570aa863ae0e3c429763e17872f55ea83,1,7014659,7014659,0,14569338,100,
0x67d668eb4d6f768c987d785af67d9f4cb4fc16e8,1,7019723,7019723,0,14569339,100,
0x1007877983e7b98c7b136020757cefd0cb5873ae,1,7022500,7022500,0,14569340,100,
0x55a7ca0ba2bd80ef34ad2cb75112c86637a6bd0a,1,7024738,7024738,0,14569341,100,
0xb68c8a5d1a5cc4296f518b6ee2135add0e10ea40,1,7027325,7027325,0,14569342,100,
0xe4c6bf9455cecf5d6974c806e0d668ffeb656099,1,7029862,7029862,0,14569343,100,
0xab5056ed30255320d49869b49530fed6137530d7,1,7030225,7030225,0,14569344,100,
0x81d57ca4a5956143560c0db9647bf07938ab4105,1,7039745,7039745,0,14569345,100,
0xb80820d13420818eeea2d966f89d01fe812386c7,1,7050055,7050055,0,14569346,100,
0x6774730111d9ee26de4698b759c9008b98c06623,1,7051828,7051828,0,14569347,100,
0xb7e1691bcc1f65a5d10075efb8950af19cfe6b9a,1,7065157,7065157,0,14569348,100,
0x27b0ddd090d59e1233063cc661b4137b0b7e5eb9,1,7070181,7070181,0,14569349,100,
0x6f7423873fc5da7459c4c8efb6a1bd0b0b342c18,1,7081261,7081261,0,14569350,100,
0x4feb43f873ecf50962d0a6f860ff6e4997e3cb86,1,7082768,7082768,0,14569351,100,
0x1901541a96c96c97d576f42b5feddf36d0871771,1,7087653,7087653,0,14569352,100,
0x8fa404ad677d5e77c668f253fb328c51b61c1071,1,7088803,7088803,0,14569353,100,
0x2bdb3d67bc51a38d1efca9874b03285d744c4da3,1,7096078,7096078,0,14569354,100,
0xb0f0c0572e77294d0bf0d95fff440f3f95ae248b,1,7097172,7097172,0,14569355,100,
0x792499fb11bbaca76bd4b664a7619f6833cd75b6,1,7098025,7098025,0,14569356,100,
0x9906341ec852cd06546646515f765ffdbcc76163,1,7099274,7099274,0,14569357,100,
0x38054511a150bd047a58a99fdd8b0a63a361faa0,1,7102302,7102302,0,14569358,100,
0x40317fecdb5b2c022a8641e1e025bc02799f5add,1,7119256,7119256,0,14569359,100,
0x22e077232832afba8812ea6a0ffd7d2887416569,1,7125920,7125920,0,14569360,100,
0x75e458dfbdbe2df467131c1d37fb931f73fac1d9,1,7126021,7126021,0,14569361,100,
0xeec66afea0eaa908a23c4a29062e75c78a20a68f,1,7127123,7127123,0,14569362,100,
0x1266f64df95f9e9bc083cfad2a0457e6d2dc5281,1,7128321,7128321,0,14569363,100,
0xf23eae44750a095bee84ba78fb42eafc94dbf3be,1,7128562,7128562,0,14569364,100,
0x9149b678074be85a56d823f32360a2079c4e7017,1,7147994,7147994,0,14569365,100,
0x51d84c86ae64a3457af9f2ca9ba89b7b7d60e5c7,1,7154724,7154724,0,14569366,100,
0xb0ca3fe2bdc5674698cdb2dd22237bb38afeb055,1,7155873,7155873,0,14569367,100,
0x4c75d3ae3b1add88317c063254ac2c7e44d8030a,1,7162746,7162746,0,14569368,100,
0xfcd577d948fdbb92e32f97b38e6e9a2d55124607,1,7165645,7165645,0,14569369,100,
0x23f436bf7d639930f4433268c5c2bf33c3be75d7,1,7173842,7173842,0,14569370,100,
0x6a78734aa5214f82c67b3c07710a9cfab78c4ab4,1,7174824,7174824,0,14569371,100,
0x6c38fbd3916cfb2921f927c382a8e005803e6f75,1,7175919,7175919,0,14569372,100,
0x5e0f4d3b28af685642f6d8b64bf197efa9e49e4b,1,7184568,7184568,0,14569373,100,
0xd98b7bdc1acca5cd79868ad3447eb711e1880234,1,7185253,7185253,0,14569374,100,
0xc82835db629b41320e517a2d9efb310164ca4a93,1,7190423,7190423,0,14569375,100,
0xad1eb6878aa1833b1b49a2f7a7a52eadb8d7c944,1,7196885,7196885,0,14569376,100,
0x03f628d8e4dd2a894c4d3e99b13130fcb7b1fbb4,1,7199093,7199093,0,14569377,100,
0xfb02196dbc9792b46d16263e8cefc57822f9ce9a,1,7204946,7204946,0,14569378,100,
0x0f382b6693a54666c0a12b1cc20f9f48e21da7a2,1,7205623,7205623,0,14569379,100,
0x9765719d01c07cebf2e33351e1fcbdf9e9a8dcdf,1,7220331,7220331,0,14569380,100,
0x868ec17c3675684cf5735fc7d54d16de0d78349e,1,7222341,7222341,0,14569381,100,
0x4e755f7cbf0b9bea229d03f581088aef6b68291b,1,7229415,7229415,0,14569382,100,
0x56e3c89d193284a187a6cf6cb9452edfd93a2886,1,7232245,7232245,0,14569383,100,
0x6b063fd82230cb77617053c6d502295f1de961f8,1,7237776,7237776,0,14569384,100,
0xb149aa886d9aa02faa70397edecf4c2401a603fb,1,7242003,7242003,0,14569385,100,
0x5d1fb7de3ddf5989222661cebe168189add7c984,1,7250846,7250846,0,14569386,100,
0xbed6289f815058b5b467950012b012dfa1877d56,1,7260661,7260661,0,14569387,100,
0xcd058cb19edddbe0c31cdf9d3bb096ef9d22ca0c,1,7269402,7269402,0,14569388,100,
0x1172a17240650311b838f244996adcf4d7c843a5,1,7280163,7280163,0,14569389,100,
0xad7c03cf301a28806bf695d4d0151a7b19aef5ff,1,7293893,7293893,0,14569390,100,
0xc88594aaa2e1488f039baf643b243263daa31f3d,1,7296527,7296527,0,14569391,100,
0x7192a51559b7d4493921e10b5510aa969328bc8e,1,7298166,7298166,0,14569392,100,
0x5b2f1a4709d7de58f90acfdebe692ff513d53f8b,1,7305480,7305480,0,14569393,100,
0x2d0e142b34bf2784384390af5ebd088664ac8353,1,7306817,7306817,0,14569394,100,
0xda4ea70f2e2dd3ff479fc0913128d8464d3b693d,1,7308426,7308426,0,14569395,100,
0x53720fd787eb58dcad5997fdfe5d87f1a3b8b828,1,7308972,7308972,0,14569396,100,
0xd03d2c36c66fd57c609f334091e658fc1697036b,1,7318064,7318064,0,14569397,100,
0x70ca1e07441ce88b86a9dd41b525c2265285ec9b,1,7319615,7319615,0,14569398,100,
0xa6e2169f4c9b9fdb429cf8e2fbcba6ac8e75206f,1,7320003,7320003,0,14569399,100,
0x53e7416c07c2f08262b0e14ebd8be4d6aa5c40c6,1,7324954,7324954,0,14569400,100,
0x0a4cf30ee8b403ad6c92e343884fce2a95f7e0ac,1,7327319,7327319,0,14569401,100,
0x3f4bdf36196233afa0f66f093d9e5d33686473a7,1,7328703,7328703,0,14569402,100,
0x82e773ef003131ea7bbef212708f88e883d354b1,1,7328937,7328937,0,14569403,100,
0x63124aab3f6291c6cd1bce54342004571d0fa532,1,7332768,7332768,0,14569404,100,
0xcf89b339d3cd026498ea01da9d22e484006fd522,1,7334886,7334886,0,14569405,100,
0x70d54bf7c5eae45d37e87cd560248467b38ff461,1,7335126,7335126,0,14569406,100,
0x0686518e00d264e0a8b6a338b2481eeb1f7c662f,1,7336013,7336013,0,14569407,100,
0x1df8c5b4ff96a934d7c586b197181b9b65d37b88,1,7339957,7339957,0,14569408,100,
0x8487da7a7abccef9a0e7ee7c8657d1b7594f43b5,1,7349355,7349355,0,14569409,100,
0x702f48253654433fb9c0c3666b87ab052a0620d1,1,7363760,7363760,0,14569410,100,
0xa523107b4a50e260302c7e00b32a0b5071c5ce7e,1,7364051,7364051,0,14569411,100,
0xd1b31b09dbb20ed8f2ffebfc8b1cf84d9aa7c49c,1,7367594,7367594,0,14569412,100,
0xa30d1b8ef433bead3ac756b816ed821ad7076789,1,7367794,7367794,0,14569413,100,
0x2e9525cc7dc66ad6e7d24b235b3ca5fabacb9e20,1,7375722,7375722,0,14569414,100,
0xae08e555abb3a6d812f90cd3fe9e7164ec692de3,1,7376631,7376631,0,14569415,100,
0x5acb5635f7ae965d37d6ca4ab29df0c74ee83307,1,7380808,7380808,0,14569416,100,
0x6e071ea812c8d04eb98025dc36b80949ab5e7d0e,1,7386359,7386359,0,14569417,100,
0xbff98599bb87382133f45250543f8c2d5b704801,1,7387543,7387543,0,14569418,100,
0x92f0962a7831367c12eff93d607641df20bde42d,1,7389121,7389121,0,14569419,100,
0x6f8cc76ee82e2c3d4d1b28b17306e4613680e81a,1,7399983,7399983,0,14569420,100,
0x69960897ebcc8962049380ddaafc810885501728,1,7416354,7416354,0,14569421,100,
0xcb73a58a791b91c14aff5f617be36a1e1f4d60b9,1,7418207,7418207,0,14569422,100,
0xe4c1bd925e346935448b2f821af1311f7a3fddeb,1,7418355,7418355,0,14569423,100,
0xf60504bfb7eda8aca0e5ca611df53ea7f9918a0e,1,7422232,7422232,0,14569424,100,
0x7634393c540b9d5249e4c355f391f4f9613f3d1d,1,7423188,7423188,0,14569425,100,
0xc6530faa07934a55de12108cdbdfb88cff33f5cd,1,7424135,7424135,0,14569426,100,
0x86a866e075e08369ded6080fd4043d6dec0a5241,1,7424380,7424380,0,14569427,100,
0x11f9a9cd0c926429576f336fa018effa9f4c6c9d,1,7434372,7434372,0,14569428,100,
0x3783721d5e67630cad77820042d8ad034d7286c5,1,7435061,7435061,0,14569429,100,
0x7fa51f9058f887df4c9cab0ff01b8d83c0edb6c0,1,7438345,7438345,0,14569430,100,
0x598aefdae37dc89a1111e3d2a3bce2e686322d74,1,7446000,7446000,0,14569431,100,
0x341bdcc2956f021043c6e9451e7b80f13f2799ce,1,7448786,7448786,0,14569432,100,
0x9d18a9f62e636d27ad1ddc0ce963742e7bc91a8e,1,7448939,7448939,0,14569433,100,
0xcab216fbc0cc4bf77d33534dd561c169600b6b04,1,7456162,7456162,0,14569434,100,
0x42b9a5d8eb587b22286e69cd041d3e7b2ae3dff0,1,7457160,7457160,0,14569435,100,
0x1d05e66ccd2d8ac2ceab2ae64d93aebf4b927994,1,7465698,7465698,0,14569436,100,
0xd2c7b04e48e3794f2497e3b1e2851d5ae2e0c361,1,7467138,7467138,0,14569437,100,
0x0322d49f69dd1dd925bb6e37c338f79ff868326a,1,7468213,7468213,0,14569438,100,
0x02972095b220830ef6a68bf88fd6750f29f4e87c,1,7470728,7470728,0,14569439,100,
0xa598ba75d571d49f76bb4ae7ba73cd596f156c91,1,7476033,7476033,0,14569440,100,
0x7093a9c52f22a39527e0761313dfd6a15cc8f5f3,1,7478155,7478155,0,14569441,100,
0x6e6052e596062a88dddf32126a492f8a5fee1a30,1,7479418,7479418,0,14569442,100,
0xd9ee4d08a86b430544254ff95e32aa6fcc1d3163,1,7479432,7479432,0,14569443,100,
0x45d8c68c263ccf3b887afd45fb60b03a556c286a,1,7482494,7482494,0,14569444,100,
0x58da618275173a9c7b225e785b1d0d7c4c2d36b7,1,7482917,7482917,0,14569445,100,
0x1fd7743b42a13575ef39eb6d7cf461282b429834,1,7487235,7487235,0,14569446,100,
0xd8c71f6e45ccd5a24857993b8504109c6f36728f,1,7488566,7488566,0,14569447,100,
0x61c7ffa5ee0174d3af3c07874e1de5911c67b91f,1,7489110,7489110,0,14569448,100,
0xaf7e2e29cb875630c7a38d0649345f00db3c91ba,1,7490227,7490227,0,14569449,100,
0x64dc6a7852e2e93c56029f17bed14752b4f6944b,1,7495067,7495067,0,14569450,100,
0xb10d420f5ba37e219ddb607d03330bf35306c399,1,7503739,7503739,0,14569451,100,
0x3269c0ca24294d3cbeeac04fb36ad893c47946b2,1,7508714,7508714,0,14569452,100,
0x1567ae8b356ea46b1e658e1bcedc75da27ec1579,1,7511604,7511604,0,14569453,100,
0x0244acbf87a9264ac336f746d5be2a909a83d866,1,7515647,7515647,0,14569454,100,
0x895e6e76c9c4510063a5cbf0f9a4f5f9f42d0abe,1,7522226,7522226,0,14569455,100,
0x3615202633491758f6f9e66196ac738ff4ce1238,1,7526674,7526674,0,14569456,100,
0x02d9d0f67f3e42a251315794daf8bcafd50dc468,1,7526834,7526834,0,14569457,100,
0xb7f08d2a47524304cc351d295add3a11be061e0f,1,7537268,7537268,0,14569458,100,
0x153f3ec4127d96974b6354e1f5ff58bc27668e00,1,7540181,7540181,0,14569459,100,
0xb85593f75d21b384fbd857664ade4165382bf0a6,1,7560488,7560488,0,14569460,100,
0x511f7d90b04d0ff6f6e168a4da6ece32bbe159a0,1,7561944,7561944,0,14569461,100,
0xa40dd35cc47c604be8687832b34c0eca1ffabafe,1,7575071,7575071,0,14569462,100,
0x22a1d5ec43fc513989068689076320d3c3061b35,1,7576390,7576390,0,14569463,100,
0x63a947d13c53ff014fbfe782cf355dd5d6153eb4,1,7589400,7589400,0,14569464,100,
0xae924c0d2228485269f187956d6ce284180ac9f7,1,7590111,7590111,0,14569465,100,
0x3523b6461cab135f87902aa07f40d92aaaf9cf9f,1,7591254,7591254,0,14569466,100,
0x5f770e2c1f7b2c4ad788fe35eaffdf0eac2a4fcc,1,7591814,7591814,0,14569467,100,
0x615f561c90482ff4c337c14d504886b4e49294f9,1,7599883,7599883,0,14569468,100,
0xfd3ab4fd83655df540ab511b707fa7d39a7c50c3,1,7601884,7601884,0,14569469,100,
0x0707d3cebb89f2a186be1ea018580bc79db57850,1,7611699,7611699,0,14569470,100,
0x0ae9a3fc5bca08c97b16f8b12d2e709523c1713e,1,7612253,7612253,0,14569471,100,
0x62b4b7fce9bc965d57d65a206217649a46c66e83,1,7625614,7625614,0,14569472,100,
0x46be2d2ace708346f0090be54c3de03a759baeaa,1,7626145,7626145,0,14569473,100,
0xc7a969392f5314d004b85885557c5bb891cf8caf,1,7630341,7630341,0,14569474,100,
0x9988835f6078c936332e8fc924095fd98ecb4605,1,7631105,7631105,0,14569475,100,
0x0c4df13856221a7e88630efe81dfd01a355d688a,1,7632496,7632496,0,14569476,100,
0x5107e2d875a64853a6821ee527478d2b92bca22e,1,7635280,7635280,0,14569477,100,
0xbdeff86dc006bcbbc2d5c7a074ba7855da83a198,1,7639086,7639086,0,14569478,100,
0xd9e370cfa1e6f55bc74cdb230d6a302b56d6ad54,1,7639721,7639721,0,14569479,100,
0x57ebcc36eb49c7a2239d3f3a65c7bb5047c28e90,1,7671768,7671768,0,14569480,100,
0x67a20c952c92f9d5ef0df6f18ab6aab8087b1da9,1,7674563,7674563,0,14569481,100,
0xd664f0f9a273b15d1b4b6b2485bab59fce85a457,1,7681611,7681611,0,14569482,100,
0xadd60e0c86555d753136f12cfcb5df96d5fd1b5b,1,7690218,7690218,0,14569483,100,
0x0be84857a069192fee67a70aa3529c2ba430a544,1,7697342,7697342,0,14569484,100,
0x2e43e4cae69b63996f301274654f487f85ad4e8a,1,7698247,7698247,0,14569485,100,
0xcedbf9a60216916e33a317fbe67230ee13693c6d,1,7699006,7699006,0,14569486,100,
0xb5c01b102da4a74f716294357193e56c14975dc5,1,7700339,7700339,0,14569487,100,
0xc67c0a651c8e8f05129b1dce66cbd862a4c75a01,1,7710616,7710616,0,14569488,100,
0x46d9e203f9eadb2289e2b270ebce693ebaeea928,1,7734877,7734877,0,14569489,100,
0x39b27bdcd3ef64317b90c080dba23a655509e013,1,7740296,7740296,0,14569490,100,
0xeb70819c9479950b780544f5e5f208f50c95bdfd,1,7742811,7742811,0,14569491,100,
0x5816a66cc51569a77591fca7b218f55b38e8a1db,1,7752036,7752036,0,14569492,100,
0x2cfcc05302e57258cd515fe13c9e62de2d9fe835,1,7757694,7757694,0,14569493,100,
0x5d971a660c7dff0a1d80ff252affe85145c462b1,1,7763510,7763510,0,14569494,100,
0xa3567419a688a892d81828e1143b60633babe842,1,7766378,7766378,0,14569495,100,
0xcee368f2ad9fcbc00f75e0220a86e1520ddd862f,1,7766947,7766947,0,14569496,100,
0x74edad0d3f2666a95f592b4b0f82ccd249de4837,1,7772426,7772426,0,14569497,100,
0xdf2a8c2d5f7eb0c9431022b88c4d5e6178a902c2,1,7772569,7772569,0,14569498,100,
0xaaab158c5e65c6b7c4a68cb0a41dd5c879d089ba,1,7773279,7773279,0,14569499,100,
0xbf114d74f0db625bffeac794463448fe835de87d,1,7777506,7777506,0,14569500,100,
0xd7bfbea3a675b9d5a474c52c07573de107a54a0e,1,7780233,7780233,0,14569501,100,
0x1438635db4f7192eb12dfd85847d2bbcc92b69f3,1,7784470,7784470,0,14569502,100,
0x542de1dd9d8e073965993923280ef7ec230ae461,1,7784646,7784646,0,14569503,100,
0xb5cbaf6009ecfd3ff01186cf0523f54e3808bbe5,1,7788246,7788246,0,14569504,100,
0x97aa1d071aa4e7eb2b4950965c22974e4898004c,1,7788957,7788957,0,14569505,100,
0x40ed50b5037072287f71e9d5afdd9a8c380fd9e4,1,7788986,7788986,0,14569506,100,
0x0fa5827f43de43ee3763c68ea6ba3d80b81306f4,1,7793278,7793278,0,14569507,100,
0xa3950087c00f18727d6acd55f007a427a16715c1,1,7799447,7799447,0,14569508,100,
0xfa3c9c784f3afaee5521a8cfdbc90f129144b923,1,7816141,7816141,0,14569509,100,
0xc86f9ce115e3b3d1480481922c3c9b7a41795e2e,1,7821107,7821107,0,14569510,100,
0xa3cf0f7cee23e40ad9ad69a37161f3fca2f110b4,1,7821745,7821745,0,14569511,100,
0x24edbf0915ffe0dcea0067ae0202967856212ba9,1,7827497,7827497,0,14569512,100,
0x8e3f692c2bbed0c0c65e13c1f097a04670104dbd,1,7833529,7833529,0,14569513,100,
0x442b83491d06e2ec9f785750a59760de4a3c320c,1,7833855,7833855,0,14569514,100,
0xea7beb3751cc31c6056eee110b2d26cbd0666d9f,1,7835546,7835546,0,14569515,100,
0x6420b119615f5ccba2b241863172da379f07e43d,1,7837396,7837396,0,14569516,100,
0x02af4731eb5cc2c218b470e4c22f4661637e4bc0,1,7847222,7847222,0,14569517,100,
0x01f7d914ef73aba2e26e935f08245bc8c4ea609e,1,7847294,7847294,0,14569518,100,
0x0646eb8b5ec11e3aec2964faa667857f38183ee5,1,7860792,7860792,0,14569519,100,
0x8f889a8ad67d1aaffb96cf0d745a8412b2e85c24,1,7868360,7868360,0,14569520,100,
0x2d7823510e2a995678fa0f268d4723a01eee1b28,1,7883472,7883472,0,14569521,100,
0x7eac6f940a0ea1b2b52932b9ded7b1eb45eda414,1,7884057,7884057,0,14569522,100,
0xd3c85877f7931889ae999a57f5ae41f847611c68,1,7896342,7896342,0,14569523,100,
0xdea83e44886e4aaeee0b79b724189d547f9af2a3,1,7898751,7898751,0,14569524,100,
0xa6b24182da177d4be273bc8c073bd398c92890bc,1,7907147,7907147,0,14569525,100,
0x02703eab1e2d99cfa790ee010d6926dbc07d8111,1,7913270,7913270,0,14569526,100,
0xd39428d0d41cae1eb30de8c36af4c5708ace3586,1,7914547,7914547,0,14569527,100,
0x54d5262f7cfab2a42e8fc66500209e84b7d1e917,1,7917619,7917619,0,14569528,100,
0xcd64f5e1c95d5eeb2ba86b9e4ee4e5bb993d8309,1,7920227,7920227,0,14569529,100,
0xa14254ddc00ea87bb2cc7825bc62c640b614617b,1,7920557,7920557,0,14569530,100,
0x6aa4165ce235623586dc521977e21bec491e5b80,1,7923059,7923059,0,14569531,100,
0x9adea40fd3d01ff946bf9cb7ad5b5ee8a281653b,1,7923908,7923908,0,14569532,100,
0x02d480abd11deddcf7477c7194df0f35b0925bd5,1,7939270,7939270,0,14569533,100,
0x3740659dcec7f049be0b2289b255f4e94ae3446e,1,7940841,7940841,0,14569534,100,
0x19c29c8290876799a19b689d0d9e1b096d6af152,1,7956749,7956749,0,14569535,100,
0x27a7aad104b418f0d7821339ef30a4fde1d6cf93,1,7979562,7979562,0,14569536,100,
0xfbe46b203b8dcf2a598a0f329e7cfa72fae371ab,1,7987583,7987583,0,14569537,100,
0x821219a753a0dfd7719e769d076d4b221c23fe1d,1,7988704,7988704,0,14569538,100,
0x2d13482705e7ec95cd291c75dfedb2d18ffa833f,1,7992795,7992795,0,14569539,100,
0x4881ed8ef5836a5ef688ff71a10ce945d60ce07d,1,7996412,7996412,0,14569540,100,
0x197151cc568aeb8dd0ce62ffbf603c127d53d701,1,8002208,8002208,0,14569541,100,
0x3fe0963b59995593fc7abb9cc3228fc2e5b57d0d,1,8008293,8008293,0,14569542,100,
0x85e79d23b03ecd323fe865f9a2c39522e9c43138,1,8012102,8012102,0,14569543,100,
0x5dacacf9f85036c424366aed55aa78a641d03cb6,1,8012801,8012801,0,14569544,100,
0x8c2865048c9066529e624c1a2b766fcdde688531,1,8014276,8014276,0,14569545,100,
0x11a2c5551f6a78432fabbeea380a472be0452619,1,8021779,8021779,0,14569546,100,
0xbcd1fae65b3130599277081e6cc4aaa8d4bf291b,1,8023711,8023711,0,14569547,100,
0x9ffe34fab344f5dc18d10dfb1357925d7ec1e565,1,8026712,8026712,0,14569548,100,
0xbcf89ae404ae184bd76aea2bca98e1c640522f61,1,8037837,8037837,0,14569549,100,
0xebd8863584b4d934f17526cdb19dec9c7d565832,1,8052872,8052872,0,14569550,100,
0x8d4b73554844e83d8768f297b668eb1e3916f5d5,1,8062703,8062703,0,14569551,100,
0x38d54e86a9b6fbc791f5ddb47c316a6cf49269ff,1,8068777,8068777,0,14569552,100,
0xb85365e8591c227120fddd428af0ac286358c7a5,1,8069734,8069734,0,14569553,100,
0x8e68396716ab53cd6d207d8e6e985d5d7e2c87c1,1,8069818,8069818,0,14569554,100,
0x0144a13fdfdabf8ab12a105c400434fdf3d58857,1,8077584,8077584,0,14569555,100,
0x87cc954f91501a238361cbb87716a794ec8d8e13,1,8083100,8083100,0,14569556,100,
0xfc6b01dc95f484a5a4b0ae90d2c6ed97f1427706,1,8089942,8089942,0,14569557,100,
0x4d9bd66b3d49f38e93a56e24524ecdd69cc4e342,1,8093113,8093113,0,14569558,100,
0x55079cea13c1f88ea4ab106c6c91317f7a5ee418,1,8102718,8102718,0,14569559,100,
0x18dc907de4fe46540c61213d0616afe5e62ae0da,1,8104070,8104070,0,14569560,100,
0xd3b86fd23dbcfee24dff075681ff217d3dbf0e35,1,8105713,8105713,0,14569561,100,
0x2b43eeab35d1ff9cf8806b94e829d760382c7481,1,8107400,8107400,0,14569562,100,
0xeb561c27d38321cd7bcac3c546ed0c4a2ca0ea87,1,8112393,8112393,0,14569563,100,
0x9216c469c768ec5a3593bcdd440fce8df14e14b4,1,8136772,8136772,0,14569564,100,
0xfb1ac41d1c45d0f26b6f59fbf4b343def6692eb5,1,8146904,8146904,0,14569565,100,
0xb00fd75b6ea9ac035650776b9ce30c0c8e115f45,1,8151311,8151311,0,14569566,100,
0x8ab9585902fdb42b1fe6716d0a850e3c375192df,1,8153311,8153311,0,14569567,100,
0xb6bdb854bf7cb80d3b3a6bd97d30fee58b9c3e8a,1,8153385,8153385,0,14569568,100,
0x4075009c96d06f20e33151dcc5900914bee2932f,1,8154074,8154074,0,14569569,100,
0xfb21bc591212bea9125e314bf2e39b00b8fd95dd,1,8154242,8154242,0,14569570,100,
0x271c418807e74b029835e539bda8e4b6ff178ca4,1,8154313,8154313,0,14569571,100,
0xdc731d7dd66c9a541a85162922ade6a10274951e,1,8154426,8154426,0,14569572,100,
0xe87482eb11a5b6d5022e2f128987f97cccb2697b,1,8165233,8165233,0,14569573,100,
0x18024c6490cbfaf7d4d459b59406a7792bc49cbd,1,8165270,8165270,0,14569574,100,
0xcdcf491606dca4f080987da8b9e4951368572f01,1,8165505,8165505,0,14569575,100,
0x86962574a42629b00612a2408b9d29efef08b2dc,1,8165595,8165595,0,14569576,100,
0x9ddaf56377826289943368927e6d08fd4c77359f,1,8165748,8165748,0,14569577,100,
0x3619d7096e4694ae97d77ed90089c03d85af734e,1,8170014,8170014,0,14569578,100,
0x0b95c763c63bfe84ad355563e8695574cb15dfe7,1,8170175,8170175,0,14569579,100,
0x3bd31f04914153debb927b949925d19445b09d8b,1,8170302,8170302,0,14569580,100,
0x30b9ea67949904c73fbed2c84d1c6de80e73315b,1,8171721,8171721,0,14569581,100,
0xe763b1f3e3f903873f148e56554e4b8550e1df2c,1,8171745,8171745,0,14569582,100,
0x57d8a25c9c1aed4040976a1248c23c1957664fd6,1,8173811,8173811,0,14569583,100,
0x20cafc4bd759494f0e4a982aba74e6cecc67d7ab,1,8173889,8173889,0,14569584,100,
0x2d89062a86d9f24631525f7f25e85e360b3137bc,1,8173958,8173958,0,14569585,100,
0xfd687eadf0eca01667dfb80f7f4f999b81477f64,1,8173970,8173970,0,14569586,100,
0xab7d08fef040de5eda9eb05ca96d84508a0d2fcb,1,8179159,8179159,0,14569587,100,
0xccf0b570608268d85f276b2c9fb59400a9544d78,1,8181314,8181314,0,14569588,100,
0xac4a8f0b0063e6c2da0c7491ab504111354adf9c,1,8189913,8189913,0,14569589,100,
0x9bd328a8e0b0d6af7bc393c19a7bf2c0cde93d53,1,8193608,8193608,0,14569590,100,
0x0a0b2d61f47e4e5f53eb29c52ac173933f7442b8,1,8193838,8193838,0,14569591,100,
0xef6344f2b433387ea3a868970bba5ac4f864cfb9,1,8194249,8194249,0,14569592,100,
0xc3266f500fa65e1dc0901562987728cf0c6f5063,1,8196977,8196977,0,14569593,100,
0xdd148e2638dda38e2f2f181d0fbc3cce07380299,1,8203320,8203320,0,14569594,100,
0xf914dc3cdd0db7b1e8b8770933807315ada2a032,1,8208485,8208485,0,14569595,100,
0xa6b6ae2e803643ee8cf1e8c2efbc7bc567893309,1,8209372,8209372,0,14569596,100,
0x529240f13b624b51611cf81069415075f26d8fb5,1,8219040,8219040,0,14569597,100,
0x47cb11428a97e543b58a6d926bf2e1846042775d,1,8225285,8225285,0,14569598,100,
0xb416a4034ecc3b579cc789e4ff07a47e515e627a,1,8227362,8227362,0,14569599,100,
0x408b62970e837ff7d9160975dee0940d5bfda654,1,8227961,8227961,0,14569600,100,
0x88be2ec8d2a2e3a4b9a9be1657c27c29184989d3,1,8251815,8251815,0,14569601,100,
0xec3b82bbb562ef664c529fbb469d83204310f5dd,1,8272210,8272210,0,14569602,100,
